sample_index,t_sec,IA(A),IB(A),IC(A),IN(A),IG(A),VA(V),VB(V),VC(V),VS(V),VBAT(V),LSENS1(%),LSENS2(%),LSENS3(%),LSENS4(%),FREQ,TRIG,digital_hex,TRIP,REMTRIP,50P1P,ORED50T,51AT,label_fault,trigger_used
1759,1.099375,,-24.5,0.0,-42.0,-17.5,-225,89,136,0,232,0.02,0.0,0.0,0.02,50.05,,00000000000000FF24320000C1000000C0409C0061800000000000000000028007001A200025000000000000000029386161000042428200000500000000000000000000000000000000000000000000000000000000000000000000000000050000104000000000040000000000000000000CF00000000000000000000000FFF1001F00000000000700000000000000,1,0,0,0,0,0,ORED50T
1760,1.1,,-21.0,-3.5,-38.5,-10.5,-215,47,167,0,232,0.02,0.0,0.0,0.02,50.05,,00000000000000FF24320000C1000000C0409C0061800000000000000000028007001A200025000000000000000029386161000042428200000500000000000000000000000000000000000000000000000000000000000000000000000000050000104000000000040000000000000000000CF00000000000000000000000FFF1001F00000000000700000000000000,1,0,0,0,0,0,ORED50T
1761,1.100625,,-21.0,-10.5,-35.0,-21.0,-196,2,194,0,232,0.03,0.0,0.0,0.02,50.05,,00000000000000FF24320000C1000000C0409C0061800000000000000000028007001A200025000000000000000029386161000042428200000500000000000000000000000000000000000000000000000000000000000000000000000000050000104000000000040000000000000000000CF00000000000000000000000FFF1001F00000000000700000000000000,1,0,0,0,0,0,ORED50T
1762,1.10125,,-21.0,0.0,-38.5,-10.5,-171,-42,213,0,232,0.02,0.0,0.0,0.02,50.05,,00000000000000FF24320000C1000000C0409C0061800000000000000000028007001A200025000000000000000029386161000042428200000500000000000000000000000000000000000000000000000000000000000000000000000000050000104000000000040000000000000000000CF00000000000000000000000FFF1001F00000000000700000000000000,1,0,0,0,0,0,ORED50T
1763,1.101875,,-17.5,0.0,-35.0,-10.5,-139,-83,223,0,232,0.02,0.0,0.0,0.02,50.05,,00000000000000FF24320000C1000000C0409C0061800000000000000000028007001A200025000000000000000029386161000042428200000500000000000000000000000000000000000000000000000000000000000000000000000000050000104000000000040000000000000000000CF00000000000000000000000FFF1001F00000000000700000000000000,1,0,0,0,0,0,ORED50T
1764,1.1025,,-24.5,-3.5,-42.0,-24.5,-102,-124,226,0,232,0.02,0.0,0.0,0.02,50.05,,00000000000000FF24320000C1000000C0409C0061800000000000000000028007001A200025000000000000000029386161000042428200000500000000000000000000000000000000000000000000000000000000000000000000000000050000104000000000040000000000000000000CF00000000000000000000000FFF1001F00000000000700000000000000,1,0,0,0,0,0,ORED50T
1765,1.103125,,-31.5,-7.0,-42.0,-35.0,-61,-158,219,0,232,0.02,0.0,0.0,0.02,50.05,,00000000000000FF24320000C1000000C0409C0061800000000000000000028007001A200025000000000000000029386161000042428200000500000000000000000000000000000000000000000000000000000000000000000000000000050000104000000000040000000000000000000CF00000000000000000000000FFF1001F00000000000700000000000000,1,0,0,0,0,0,ORED50T
1766,1.10375,,-28.0,-7.0,-49.0,-24.5,-16,-186,203,0,232,0.02,0.0,0.0,0.02,50.05,,00000000000000FF24320000C1000000C0409C0061800000000000000000028007001A200025000000000000000029386161000042428200000500000000000000000000000000000000000000000000000000000000000000000000000000050000104000000000040000000000000000000CF00000000000000000000000FFF1001F00000000000700000000000000,1,0,0,0,0,0,ORED50T
1767,1.104375,,-21.0,-10.5,-45.5,-24.5,28,-207,180,0,232,0.02,0.0,0.0,0.02,50.05,,00000000000000FF24320000C1000000C0409C0061800000000000000000028007001A200025000000000000000029386161000042428200000500000000000000000000000000000000000000000000000000000000000000000000000000050000104000000000040000000000000000000CF00000000000000000000000FFF1001F00000000000700000000000000,1,0,0,0,0,0,ORED50T
1768,1.105,,-21.0,-7.0,-38.5,-17.5,69,-220,150,0,232,0.02,0.0,0.0,0.02,50.05,,00000000000000FF24320000C1000000C0409C0061800000000000000000028007001A200025000000000000000029386161000042428200000500000000000000000000000000000000000000000000000000000000000000000000000000050000104000000000040000000000000000000CF00000000000000000000000FFF1001F00000000000700000000000000,1,0,0,0,0,0,ORED50T
1769,1.105625,,-21.0,-7.0,-31.5,-21.0,111,-226,114,0,232,0.01,0.0,0.0,0.02,50.05,,00000000000000FF24320000C1000000C0409C0061800000000000000000028007001A200025000000000000000029386161000042428200000500000000000000000000000000000000000000000000000000000000000000000000000000050000104000000000040000000000000000000CF00000000000000000000000FFF1001F00000000000700000000000000,1,0,0,0,0,0,ORED50T
1770,1.10625,,-21.0,-3.5,-31.5,-17.5,148,-223,74,0,232,0.02,0.0,0.0,0.02,50.05,,00000000000000FF24320000C1000000C0409C0061800000000000000000028007001A200025000000000000000029386161000042428200000500000000000000000000000000000000000000000000000000000000000000000000000000050000104000000000040000000000000000000CF00000000000000000000000FFF1001F00000000000700000000000000,1,0,0,0,0,0,ORED50T
1771,1.106875,,-24.5,-10.5,-38.5,-31.5,177,-209,31,0,232,0.02,0.0,0.0,0.02,50.05,,00000000000000FF24320000C1000000C0409C0061800000000000000000028007001A200025000000000000000029386161000042428200000500000000000000000000000000000000000000000000000000000000000000000000000000050000104000000000040000000000000000000CF00000000000000000000000FFF1001F00000000000700000000000000,1,0,0,0,0,0,ORED50T
1772,1.1075,,-28.0,-3.5,-42.0,-28.0,202,-188,-14,0,232,0.03,0.0,0.0,0.02,50.05,,00000000000000FF24320000C1000000C0409C0061800000000000000000028007001A200025000000000000000029386161000042428200000500000000000000000000000000000000000000000000000000000000000000000000000000050000104000000000040000000000000000000CF00000000000000000000000FFF1001F00000000000700000000000000,1,0,0,0,0,0,ORED50T
1773,1.108125,,-24.5,-3.5,-42.0,-28.0,217,-161,-56,0,232,0.02,0.0,0.0,0.02,50.05,,00000000000000FF24320000C1000000C0409C0061800000000000000000028007001A200025000000000000000029386161000042428200000500000000000000000000000000000000000000000000000000000000000000000000000000050000104000000000040000000000000000000CF00000000000000000000000FFF1001F00000000000700000000000000,1,0,0,0,0,0,ORED50T
1774,1.10875,,-31.5,-3.5,-31.5,-31.5,225,-127,-98,0,232,0.02,0.0,0.0,0.02,50.05,,00000000000000FF24320000C1000000C0409C0061800000000000000000028007001A200025000000000000000029386161000042428200000500000000000000000000000000000000000000000000000000000000000000000000000000050000104000000000040000000000000000000CF00000000000000000000000FFF1001F00000000000700000000000000,1,0,0,0,0,0,ORED50T
1775,1.109375,,-28.0,-3.5,-28.0,-28.0,225,-88,-137,0,232,0.02,0.0,0.0,0.02,50.05,,00000000000000FF24320000C1000000C0409C0061800000000000000000028007001A200025000000000000000029386161000042428200000500000000000000000000000000000000000000000000000000000000000000000000000000050000104000000000040000000000000000000CF00000000000000000000000FFF1001F00000000000700000000000000,1,0,0,0,0,0,ORED50T
1776,1.11,,-21.0,-3.5,-38.5,-17.5,215,-45,-168,0,232,0.02,0.0,0.0,0.02,50.05,,00000000000000FF24320000C1000000C0409C0061800000000000000000028007001A200025000000000000000029386161000042428200000500000000000000000000000000000000000000000000000000000000000000000000000000050000104000000000040000000000000000000CF00000000000000000000000FFF1001F00000000000700000000000000,1,0,0,0,0,0,ORED50T
1777,1.110625,,-14.0,-7.0,-45.5,-17.5,196,-1,-195,0,232,0.02,0.0,0.0,0.01,50.05,,00000000000000FF24320000C1000000C0409C0061800000000000000000028007001A200025000000000000000029386161000042428200000500000000000000000000000000000000000000000000000000000000000000000000000000050000104000000000040000000000000000000CF00000000000000000000000FFF1001F00000000000700000000000000,1,0,0,0,0,0,ORED50T
1778,1.11125,,-24.5,-3.5,-38.5,-21.0,171,41,-213,0,232,0.02,0.0,0.0,0.02,50.05,,00000000000000FF24320000C1000000C0409C0061800000000000000000028007001A200025000000000000000029386161000042428200000500000000000000000000000000000000000000000000000000000000000000000000000000050000104000000000040000000000000000000CF00000000000000000000000FFF1001F00000000000700000000000000,1,0,0,0,0,0,ORED50T
1779,1.111875,,-24.5,-3.5,-42.0,-21.0,139,84,-223,0,232,0.02,0.0,0.0,0.02,50.05,,00000000000000FF24320000C1000000C0409C0061800000000000000000028007001A200025000000000000000029386161000042428200000500000000000000000000000000000000000000000000000000000000000000000000000000050000104000000000040000000000000000000CF00000000000000000000000FFF1001F00000000000700000000000000,1,0,0,0,0,0,ORED50T
1780,1.1125,,-21.0,-3.5,-38.5,-17.5,101,125,-226,0,232,0.02,0.0,0.0,0.02,50.05,,00000000000000FF24320000C1000000C0409C0061800000000000000000028007001A200025000000000000000029386161000042428200000500000000000000000000000000000000000000000000000000000000000000000000000000050000104000000000040000000000000000000CF00000000000000000000000FFF1001F00000000000700000000000000,1,0,0,0,0,0,ORED50T
1781,1.113125,,-28.0,0.0,-42.0,-24.5,60,158,-219,0,232,0.02,0.0,0.0,0.02,50.05,,00000000000000FF24320000C1000000C0409C0061800000000000000000028007001A200025000000000000000029386161000042428200000500000000000000000000000000000000000000000000000000000000000000000000000000050000104000000000040000000000000000000CF00000000000000000000000FFF1001F00000000000700000000000000,1,0,0,0,0,0,ORED50T
1782,1.11375,,-28.0,0.0,-38.5,-24.5,15,186,-203,0,232,0.02,0.0,0.0,0.02,50.05,,00000000000000FF24320000C1000000C0409C0061800000000000000000028007001A200025000000000000000029386161000042428200000500000000000000000000000000000000000000000000000000000000000000000000000000050000104000000000040000000000000000000CF00000000000000000000000FFF1001F00000000000700000000000000,1,0,0,0,0,0,ORED50T
1783,1.114375,,-28.0,-3.5,-38.5,-24.5,-28,207,-180,0,232,0.02,0.0,0.0,0.02,50.05,,00000000000000FF24320000C1000000C0409C0061800000000000000000028007001A200025000000000000000029386161000042428200000500000000000000000000000000000000000000000000000000000000000000000000000000050000104000000000040000000000000000000CF00000000000000000000000FFF1001F00000000000700000000000000,1,0,0,0,0,0,ORED50T
1784,1.115,,-17.5,-7.0,-35.0,-21.0,-70,220,-150,0,232,0.02,0.0,0.0,0.02,50.05,,00000000000000FF24320000C1000000C0409C0061800000000000000000028007001A200025000000000000000029386161000042428200000500000000000000000000000000000000000000000000000000000000000000000000000000050000104000000000040000000000000000000CF00000000000000000000000FFF1001F00000000000700000000000000,1,0,0,0,0,0,ORED50T
1785,1.115625,,-28.0,-3.5,-35.0,-28.0,-112,226,-114,0,232,0.02,0.0,0.0,0.02,50.05,,00000000000000FF24320000C1000000C0409C0061800000000000000000028007001A200025000000000000000029386161000042428200000500000000000000000000000000000000000000000000000000000000000000000000000000050000104000000000040000000000000000000CF00000000000000000000000FFF1001F00000000000700000000000000,1,0,0,0,0,0,ORED50T
1786,1.11625,,-21.0,-7.0,-35.0,-28.0,-148,222,-74,0,232,0.02,0.0,0.0,0.02,50.05,,00000000000000FF24320000C1000000C0409C0061800000000000000000028007001A200025000000000000000029386161000042428200000500000000000000000000000000000000000000000000000000000000000000000000000000050000104000000000040000000000000000000CF00000000000000000000000FFF1001F00000000000700000000000000,1,0,0,0,0,0,ORED50T
1787,1.116875,,-17.5,-3.5,-31.5,-17.5,-178,208,-30,0,232,0.02,0.0,0.0,0.02,50.05,,00000000000000FF24320000C1000000C0409C0061800000000000000000028007001A200025000000000000000029386161000042428200000500000000000000000000000000000000000000000000000000000000000000000000000000050000104000000000040000000000000000000CF00000000000000000000000FFF1001F00000000000700000000000000,1,0,0,0,0,0,ORED50T
1788,1.1175,,-17.5,-3.5,-35.0,-10.5,-202,188,14,0,232,0.02,0.0,0.0,0.02,50.05,,00000000000000FF24320000C1000000C0409C0061800000000000000000028007001A200025000000000000000029386161000042428200000500000000000000000000000000000000000000000000000000000000000000000000000000050000104000000000040000000000000000000CF00000000000000000000000FFF1001F00000000000700000000000000,1,0,0,0,0,0,ORED50T
1789,1.118125,,-21.0,-10.5,-42.0,-17.5,-217,161,56,0,232,0.02,0.0,0.0,0.02,50.05,,00000000000000FF24320000C1000000C0409C0061800000000000000000028007001A200025000000000000000029386161000042428200000500000000000000000000000000000000000000000000000000000000000000000000000000050000104000000000040000000000000000000CF00000000000000000000000FFF1001F00000000000700000000000000,1,0,0,0,0,0,ORED50T
1790,1.11875,,-21.0,-3.5,-38.5,-17.5,-225,126,98,0,232,0.02,0.0,0.0,0.02,50.05,,00000000000000FF24320000C1000000C0409C0061800000000000000000028007001A200025000000000000000029386161000042428200000500000000000000000000000000000000000000000000000000000000000000000000000000050000104000000000040000000000000000000CF00000000000000000000000FFF1001F00000000000700000000000000,1,0,0,0,0,0,ORED50T
1791,1.119375,,-17.5,0.0,-38.5,-10.5,-225,88,137,0,232,0.02,0.0,0.0,0.02,50.05,,00000000000000FF24320000C1000000C0409C0061800000000000000000028007001A200025000000000000000029386161000042428200000500000000000000000000000000000000000000000000000000000000000000000000000000050000104000000000040000000000000000000CF00000000000000000000000FFF1001F00000000000700000000000000,1,0,0,0,0,0,ORED50T
1792,1.12,,-17.5,-7.0,-38.5,-17.5,-214,46,168,0,232,0.02,0.0,0.0,0.02,50.05,,00000000000000FF24320000C1000000C0409C0061800000000000000000028007001A200025000000000000000029386161000042428200000500000000000000000000000000000000000000000000000000000000000000000000000000050000104000000000040000000000000000000CF00000000000000000000000FFF1001F00000000000700000000000000,1,0,0,0,0,0,ORED50T
1793,1.120625,,-17.5,-3.5,-31.5,-10.5,-195,0,195,0,232,0.02,0.0,0.0,0.02,50.05,,00000000000000FF24320000C1000000C0409C0061800000000000000000028007001A200025000000000000000029386161000042428200000500000000000000000000000000000000000000000000000000000000000000000000000000050000104000000000040000000000000000000CF00000000000000000000000FFF1001F00000000000700000000000000,1,0,0,0,0,0,ORED50T
1794,1.12125,,-21.0,0.0,-31.5,-14.0,-170,-43,213,0,232,0.02,0.0,0.0,0.02,50.05,,00000000000000FF24320000C1000000C0409C0061800000000000000000028007001A200025000000000000000029386161000042428200000500000000000000000000000000000000000000000000000000000000000000000000000000050000104000000000040000000000000000000CF00000000000000000000000FFF1001F00000000000700000000000000,1,0,0,0,0,0,ORED50T
1795,1.121875,,-24.5,-3.5,-35.0,-14.0,-138,-85,223,0,232,0.03,0.0,0.0,0.02,50.05,,00000000000000FF24320000C1000000C0409C0061800000000000000000028007001A200025000000000000000029386161000042428200000500000000000000000000000000000000000000000000000000000000000000000000000000050000104000000000040000000000000000000CF00000000000000000000000FFF1001F00000000000700000000000000,1,0,0,0,0,0,ORED50T
1796,1.1225,,-21.0,-3.5,-35.0,-17.5,-101,-125,226,0,232,0.02,0.0,0.0,0.02,50.05,,00000000000000FF24320000C1000000C0409C0061800000000000000000028007001A200025000000000000000029386161000042428200000500000000000000000000000000000000000000000000000000000000000000000000000000050000104000000000040000000000000000000CF00000000000000000000000FFF1001F00000000000700000000000000,1,0,0,0,0,0,ORED50T
1797,1.123125,,-21.0,-3.5,-31.5,-24.5,-60,-159,219,0,232,0.02,0.0,0.0,0.02,50.05,,00000000000000FF24320000C1000000C0409C0061800000000000000000028007001A200025000000000000000029386161000042428200000500000000000000000000000000000000000000000000000000000000000000000000000000050000104000000000040000000000000000000CF00000000000000000000000FFF1001F00000000000700000000000000,1,0,0,0,0,0,ORED50T
1798,1.12375,,-21.0,-3.5,-28.0,-28.0,-15,-187,202,0,232,0.02,0.0,0.0,0.02,50.05,,00000000000000FF24320000C1000000C0409C0061800000000000000000028007001A200025000000000000000029386161000042428200000500000000000000000000000000000000000000000000000000000000000000000000000000050000104000000000040000000000000000000CF00000000000000000000000FFF1001F00000000000700000000000000,1,0,0,0,0,0,ORED50T
1799,1.124375,,-17.5,-3.5,-28.0,-14.0,29,-208,179,0,232,0.02,0.0,0.0,0.02,50.05,,00000000000000FF24320000C1000000C0409C0061800000000000000000028007001A200025000000000000000029386161000042428200000500000000000000000000000000000000000000000000000000000000000000000000000000050000104000000000040000000000000000000CF00000000000000000000000FFF1001F00000000000700000000000000,1,0,0,0,0,0,ORED50T
1800,1.125,,-10.5,3.5,-42.0,7.0,71,-220,149,0,232,0.02,0.0,0.0,0.02,50.05,,00000000000000FF24320000C1000000C0409C0061800000000000000000028007001A200025000000000000000029386161000042428200000500000000000000000000000000000000000000000000000000000000000000000000000000050000104000000000040000000000000000000CF00000000000000000000000FFF1001F00000000000700000000000000,1,0,0,0,0,0,ORED50T
1801,1.125625,,-17.5,0.0,-42.0,-7.0,112,-226,113,0,232,0.02,0.0,0.0,0.02,50.05,,00000000000000FF24320000C1000000C0409C0061800000000000000000028007001A200025000000000000000029386161000042428200000500000000000000000000000000000000000000000000000000000000000000000000000000050000104000000000040000000000000000000CF00000000000000000000000FFF1001F00000000000700000000000000,1,0,0,0,0,0,ORED50T
